,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
229,1373,3.0,0.0,0.0,8.0,4.0,1.0,13.0,2.0,0.0,9.0,4.0,9.0,5.0,13.0
230,1374,4.0,2.0,0.0,16.0,81.0,17.0,34.0,10.0,0.0,22.0,10.0,26.0,19.0,36.0
231,1375,10.0,0.0,0.0,9.0,7.0,10.0,3.0,9.0,0.0,16.0,4.0,10.0,1.0,11.0
232,1376,1.0,0.0,0.0,7.0,8.0,0.0,6.0,1.0,0.0,4.0,4.0,3.0,5.0,4.0
233,1377,6.0,1.0,0.0,9.0,10.0,6.0,12.0,7.0,2.0,10.0,4.0,15.0,12.0,6.0
234,1379,21.0,12.0,1.0,72.0,17.0,29.0,43.0,22.0,5.0,14.0,18.0,35.0,35.0,55.0
235,1381,18.0,5.0,0.0,31.0,23.0,21.0,23.0,14.0,3.0,23.0,10.0,19.0,16.0,20.0
236,1382,3.0,0.0,0.0,1.0,0.0,4.0,17.0,1.0,0.0,26.0,0.0,0.0,10.0,7.0
237,1383,24.0,2.0,0.0,44.0,25.0,24.0,39.0,18.0,0.0,26.0,31.0,37.0,27.0,44.0
238,1385,7.0,0.0,0.0,16.0,20.0,22.0,21.0,3.0,0.0,27.0,13.0,8.0,23.0,14.0
239,1386,5.0,0.0,0.0,11.0,22.0,0.0,7.0,0.0,0.0,14.0,12.0,6.0,0.0,1.0
240,1389,0.0,0.0,0.0,1.0,5.0,0.0,6.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0
241,1392,22.0,5.0,0.0,49.0,76.0,40.0,84.0,29.0,2.0,44.0,15.0,73.0,29.0,74.0
242,1393,0.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,0.0,4.0,0.0,4.0,4.0,0.0
243,1394,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,5.0,4.0,8.0,0.0,4.0
244,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
245,1397,10.0,2.0,0.0,33.0,59.0,21.0,26.0,6.0,0.0,45.0,26.0,29.0,34.0,45.0
246,1399,19.0,0.0,0.0,16.0,12.0,18.0,20.0,12.0,0.0,9.0,8.0,9.0,20.0,14.0
247,1400,7.0,0.0,0.0,24.0,7.0,10.0,16.0,8.0,0.0,7.0,28.0,5.0,13.0,17.0
248,1403,21.0,0.0,0.0,8.0,5.0,7.0,13.0,11.0,0.0,5.0,5.0,9.0,3.0,22.0
249,1405,4.0,0.0,0.0,23.0,36.0,15.0,31.0,6.0,0.0,18.0,14.0,39.0,19.0,30.0
250,1406,20.0,4.0,50.0,38.0,84.0,29.0,54.0,23.0,3.0,33.0,21.0,87.0,47.0,49.0
251,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
252,1408,1.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
253,1409,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,1.0
254,1410,3.0,0.0,0.0,18.0,22.0,6.0,47.0,7.0,0.0,28.0,22.0,26.0,20.0,39.0
255,1411,0.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,6.0,3.0
256,1412,1.0,0.0,50.0,57.0,15.0,108.0,10.0,2.0,0.0,9.0,10.0,5.0,108.0,9.0
257,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,1415,2.0,5.0,0.0,6.0,5.0,3.0,3.0,3.0,3.0,8.0,2.0,3.0,3.0,4.0
259,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
260,1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,3.0
261,1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
262,1420,0.0,0.0,0.0,5.0,2.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0
263,1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,0.0
264,1425,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
265,1429,4.0,1.0,0.0,6.0,4.0,6.0,5.0,2.0,0.0,6.0,6.0,0.0,7.0,9.0
266,1434,5.0,0.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,3.0,0.0,2.0,6.0
267,1436,5.0,0.0,0.0,10.0,2.0,10.0,9.0,1.0,0.0,3.0,8.0,20.0,6.0,12.0
268,1437,70.0,6.0,0.0,130.0,137.0,95.0,191.0,53.0,3.0,130.0,77.0,120.0,85.0,153.0
269,1438,134.0,36.0,7.0,319.0,163.0,150.0,278.0,102.0,22.0,236.0,185.0,212.0,158.0,235.0
270,1440,1.0,0.0,2.0,4.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,5.0,3.0,3.0
271,1441,4.0,0.0,24.0,4.0,13.0,36.0,9.0,5.0,20.0,6.0,6.0,52.0,10.0,5.0
272,1442,1.0,0.0,0.0,9.0,4.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,7.0
273,1443,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
274,1445,31.0,7.0,10.0,78.0,105.0,59.0,88.0,26.0,17.0,98.0,50.0,84.0,60.0,101.0
275,1446,1.0,0.0,0.0,5.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0
276,1450,1.0,0.0,0.0,4.0,6.0,2.0,1.0,2.0,0.0,15.0,3.0,5.0,5.0,3.0
277,1451,49.0,11.0,14.0,129.0,145.0,90.0,147.0,46.0,17.0,145.0,93.0,106.0,108.0,187.0
278,1455,17.0,0.0,0.0,22.0,26.0,5.0,18.0,19.0,0.0,26.0,16.0,21.0,10.0,22.0
279,1459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280,1460,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0
281,1461,1.0,0.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0
282,1465,3.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0,1.0
283,1470,66.0,10.0,0.0,117.0,83.0,104.0,151.0,39.0,1.0,104.0,77.0,86.0,99.0,145.0
284,1471,12.0,0.0,4.0,50.0,26.0,29.0,36.0,9.0,0.0,39.0,34.0,35.0,34.0,53.0
285,1472,0.0,1.0,0.0,8.0,7.0,2.0,8.0,0.0,0.0,7.0,2.0,4.0,2.0,8.0
286,1473,6.0,0.0,0.0,1.0,6.0,4.0,6.0,0.0,0.0,3.0,0.0,5.0,4.0,2.0
287,1474,9.0,1.0,0.0,17.0,18.0,3.0,15.0,5.0,0.0,7.0,15.0,7.0,3.0,10.0
288,1475,2.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,2.0,4.0,5.0
289,1477,42.0,4.0,0.0,50.0,37.0,17.0,50.0,32.0,7.0,55.0,13.0,40.0,15.0,42.0
290,1478,9.0,6.0,0.0,4.0,4.0,2.0,7.0,10.0,2.0,8.0,4.0,5.0,5.0,7.0
291,1480,4.0,1.0,0.0,9.0,3.0,1.0,8.0,3.0,1.0,5.0,1.0,4.0,0.0,6.0
292,1481,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0
293,1482,2.0,0.0,0.0,11.0,12.0,13.0,6.0,2.0,0.0,4.0,5.0,7.0,2.0,12.0
294,1483,33.0,0.0,0.0,19.0,13.0,32.0,16.0,26.0,1.0,8.0,30.0,17.0,37.0,17.0
295,1490,49.0,28.0,0.0,131.0,116.0,68.0,121.0,52.0,13.0,110.0,84.0,103.0,66.0,125.0
296,1491,5.0,6.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,6.0,2.0,2.0
297,1493,75.0,35.0,160.0,211.0,124.0,225.0,174.0,63.0,26.0,256.0,152.0,113.0,197.0,166.0
298,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1496,62.0,6.0,0.0,42.0,29.0,55.0,39.0,27.0,0.0,33.0,29.0,28.0,38.0,50.0
300,1497,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,7.0,0.0
301,1498,113.0,5.0,6.0,247.0,245.0,118.0,245.0,85.0,2.0,222.0,192.0,212.0,150.0,269.0
302,1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
304,1538,11.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1555,0.0,0.0,1.0,5.0,3.0,2.0,4.0,0.0,1.0,9.0,3.0,3.0,1.0,6.0
306,1556,8.0,6.0,0.0,12.0,11.0,5.0,28.0,5.0,3.0,13.0,6.0,18.0,4.0,19.0
307,1558,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0
308,1571,6.0,0.0,0.0,17.0,31.0,2.0,30.0,2.0,0.0,25.0,14.0,20.0,5.0,29.0
309,1572,6.0,0.0,0.0,11.0,19.0,6.0,29.0,2.0,0.0,28.0,6.0,19.0,6.0,26.0
310,1573,10.0,0.0,0.0,10.0,36.0,9.0,34.0,2.0,0.0,26.0,14.0,30.0,8.0,34.0
311,1576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
312,1577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
313,1579,4.0,0.0,0.0,10.0,6.0,7.0,11.0,14.0,0.0,15.0,6.0,19.0,6.0,12.0
314,1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
315,1599,3.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,6.0,1.0,1.0,4.0
316,1605,22.0,0.0,0.0,44.0,28.0,27.0,32.0,6.0,0.0,30.0,23.0,23.0,10.0,28.0
317,1607,29.0,0.0,0.0,36.0,13.0,13.0,15.0,19.0,0.0,14.0,34.0,1.0,25.0,13.0
318,1608,4.0,5.0,0.0,8.0,9.0,11.0,27.0,6.0,0.0,14.0,12.0,5.0,13.0,8.0
319,1610,5.0,0.0,0.0,3.0,2.0,4.0,3.0,4.0,0.0,6.0,3.0,4.0,3.0,5.0
320,1619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
321,1625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
322,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
323,1635,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
324,1644,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
325,1646,1.0,0.0,0.0,1.0,2.0,4.0,2.0,5.0,0.0,0.0,4.0,1.0,3.0,0.0
326,1649,36.0,7.0,0.0,35.0,3.0,35.0,5.0,34.0,0.0,10.0,25.0,17.0,22.0,14.0
327,1658,2.0,0.0,0.0,9.0,10.0,4.0,19.0,7.0,0.0,17.0,5.0,8.0,5.0,20.0
328,1667,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
329,1669,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
330,1685,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0
331,1699,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0
332,1710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1781,2.0,1.0,0.0,11.0,3.0,3.0,11.0,5.0,0.0,7.0,0.0,2.0,5.0,15.0
334,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0
335,1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,1845,9.0,2.0,0.0,9.0,21.0,11.0,10.0,10.0,0.0,12.0,9.0,7.0,9.0,6.0
337,1846,7.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,6.0,1.0,8.0,10.0,7.0
338,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
339,1887,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,5.0
340,1888,0.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,5.0
341,1889,3.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,5.0,0.0,9.0
342,1896,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
343,1911,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0
344,1912,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0
345,1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
346,1921,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
347,1923,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
348,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
350,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
351,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
352,1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
353,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
355,1944,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0
356,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
358,1967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
361,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
364,1996,16.0,2.0,0.0,21.0,16.0,19.0,22.0,23.0,1.0,23.0,13.0,22.0,13.0,24.0
365,1997,16.0,3.0,0.0,21.0,18.0,19.0,26.0,29.0,0.0,19.0,4.0,23.0,12.0,33.0
366,1999,9.0,0.0,0.0,15.0,2.0,11.0,13.0,10.0,2.0,13.0,6.0,11.0,12.0,19.0
367,2002,6.0,0.0,0.0,2.0,12.0,2.0,6.0,6.0,0.0,5.0,7.0,9.0,3.0,3.0
368,2003,52.0,5.0,0.0,54.0,62.0,44.0,78.0,42.0,12.0,59.0,31.0,49.0,40.0,76.0
369,2007,119.0,27.0,0.0,104.0,131.0,106.0,112.0,84.0,7.0,118.0,74.0,87.0,79.0,134.0
370,2008,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
371,2011,84.0,18.0,0.0,77.0,66.0,62.0,102.0,59.0,7.0,95.0,41.0,63.0,58.0,84.0
372,2014,4.0,0.0,0.0,4.0,1.0,5.0,9.0,6.0,0.0,5.0,3.0,4.0,3.0,8.0
373,2015,23.0,1.0,0.0,30.0,44.0,18.0,49.0,19.0,0.0,34.0,16.0,31.0,24.0,45.0
374,2016,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0
375,2020,18.0,9.0,0.0,54.0,39.0,18.0,38.0,17.0,4.0,35.0,20.0,33.0,27.0,49.0
376,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2022,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
378,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
379,2025,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
380,2032,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
381,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
382,2046,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0
383,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
384,2066,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
385,2099,0.0,0.0,60.0,110.0,3.0,15.0,1.0,0.0,0.0,11.0,93.0,5.0,8.0,1.0
386,2103,59.0,3.0,18.0,150.0,187.0,102.0,261.0,36.0,0.0,211.0,77.0,202.0,64.0,199.0
387,2105,12.0,2.0,0.0,29.0,11.0,3.0,39.0,21.0,0.0,29.0,11.0,15.0,11.0,20.0
388,2106,18.0,1.0,0.0,25.0,22.0,22.0,32.0,23.0,0.0,36.0,21.0,24.0,22.0,39.0
389,2107,4.0,0.0,0.0,6.0,0.0,7.0,6.0,1.0,0.0,6.0,6.0,1.0,3.0,0.0
390,2109,5.0,0.0,1.0,21.0,33.0,13.0,36.0,7.0,3.0,29.0,18.0,15.0,13.0,48.0
391,2110,0.0,0.0,0.0,6.0,3.0,2.0,2.0,1.0,0.0,5.0,4.0,7.0,9.0,10.0
392,2111,33.0,3.0,0.0,77.0,99.0,50.0,82.0,18.0,2.0,64.0,94.0,77.0,41.0,82.0
393,2112,18.0,5.0,0.0,19.0,35.0,7.0,35.0,9.0,1.0,27.0,10.0,20.0,10.0,24.0
394,2113,6.0,0.0,0.0,30.0,19.0,16.0,25.0,17.0,0.0,33.0,23.0,37.0,9.0,35.0
395,2114,1.0,0.0,0.0,25.0,9.0,4.0,23.0,11.0,0.0,10.0,8.0,13.0,17.0,34.0
396,2120,43.0,0.0,0.0,27.0,27.0,14.0,14.0,23.0,0.0,23.0,11.0,24.0,9.0,18.0
397,2121,0.0,0.0,0.0,10.0,36.0,0.0,14.0,0.0,0.0,18.0,1.0,7.0,7.0,0.0
398,2124,10.0,0.0,0.0,22.0,24.0,19.0,13.0,5.0,0.0,16.0,33.0,17.0,11.0,15.0
399,2125,18.0,0.0,0.0,29.0,34.0,16.0,41.0,6.0,0.0,51.0,19.0,34.0,25.0,39.0
400,2128,85.0,21.0,0.0,80.0,84.0,70.0,116.0,47.0,0.0,87.0,61.0,122.0,78.0,91.0
401,2134,4.0,0.0,0.0,41.0,31.0,42.0,30.0,7.0,0.0,19.0,53.0,24.0,29.0,38.0
402,2135,5.0,0.0,0.0,5.0,20.0,7.0,15.0,2.0,0.0,13.0,11.0,17.0,15.0,9.0
403,2136,20.0,0.0,94.0,146.0,81.0,167.0,161.0,4.0,0.0,294.0,53.0,132.0,137.0,183.0
404,2137,17.0,0.0,17.0,80.0,58.0,59.0,50.0,17.0,0.0,59.0,92.0,93.0,60.0,38.0
405,2138,110.0,45.0,3.0,238.0,286.0,130.0,283.0,101.0,15.0,280.0,180.0,252.0,87.0,285.0
406,2140,10.0,0.0,0.0,16.0,24.0,11.0,8.0,12.0,0.0,21.0,5.0,12.0,10.0,28.0
407,2141,14.0,1.0,0.0,8.0,11.0,7.0,31.0,11.0,0.0,7.0,0.0,12.0,10.0,26.0
408,2142,16.0,0.0,0.0,3.0,1.0,14.0,4.0,46.0,0.0,9.0,3.0,18.0,7.0,8.0
409,2148,2.0,0.0,0.0,10.0,21.0,3.0,8.0,0.0,0.0,8.0,10.0,5.0,7.0,7.0
410,2150,1.0,2.0,0.0,4.0,2.0,4.0,8.0,1.0,0.0,8.0,2.0,11.0,6.0,4.0
411,2151,2.0,0.0,0.0,2.0,10.0,2.0,7.0,2.0,0.0,5.0,0.0,0.0,13.0,10.0
412,2153,3.0,0.0,0.0,9.0,15.0,0.0,9.0,5.0,0.0,21.0,3.0,16.0,1.0,10.0
413,2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
414,2155,58.0,21.0,0.0,102.0,84.0,47.0,91.0,47.0,1.0,86.0,78.0,75.0,49.0,97.0
415,2156,7.0,0.0,0.0,25.0,16.0,4.0,28.0,5.0,0.0,16.0,18.0,20.0,12.0,16.0
416,2158,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0
417,2162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
418,2165,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,6.0,2.0,1.0,7.0
419,2166,0.0,0.0,0.0,9.0,5.0,4.0,10.0,7.0,0.0,10.0,2.0,10.0,3.0,3.0
420,2168,11.0,0.0,0.0,13.0,12.0,10.0,15.0,9.0,0.0,21.0,7.0,17.0,7.0,13.0
421,2169,4.0,2.0,0.0,8.0,6.0,9.0,7.0,5.0,0.0,4.0,10.0,11.0,4.0,9.0
422,2172,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,5.0,4.0,1.0
423,2174,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,2.0,3.0,2.0,6.0,8.0
424,2175,5.0,0.0,0.0,9.0,13.0,0.0,13.0,0.0,0.0,12.0,3.0,14.0,3.0,6.0
425,2178,10.0,0.0,0.0,80.0,15.0,0.0,67.0,0.0,0.0,15.0,7.0,50.0,11.0,31.0
426,2180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
427,2184,0.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2190,5.0,0.0,0.0,4.0,12.0,7.0,27.0,6.0,0.0,6.0,15.0,29.0,4.0,30.0
429,2198,0.0,0.0,0.0,15.0,21.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
430,2203,5.0,0.0,0.0,46.0,15.0,14.0,7.0,1.0,0.0,15.0,46.0,13.0,17.0,18.0
431,2210,1.0,0.0,0.0,2.0,12.0,3.0,1.0,2.0,0.0,8.0,4.0,6.0,1.0,6.0
432,2216,8.0,0.0,0.0,8.0,8.0,0.0,13.0,20.0,0.0,6.0,15.0,3.0,9.0,5.0
433,2228,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
434,2243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
435,2255,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0
436,2259,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0
437,2263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
438,2264,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
439,2275,12.0,1.0,2.0,29.0,30.0,24.0,39.0,12.0,9.0,53.0,21.0,31.0,19.0,31.0
440,2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
441,2289,19.0,0.0,0.0,166.0,50.0,42.0,143.0,11.0,0.0,98.0,49.0,108.0,56.0,150.0
442,2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2335,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
444,2352,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2358,0.0,0.0,0.0,12.0,18.0,4.0,14.0,1.0,0.0,18.0,2.0,32.0,1.0,6.0
446,2381,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
447,2392,0.0,0.0,0.0,8.0,11.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,11.0,9.0
448,2393,154.0,0.0,0.0,5.0,0.0,12.0,0.0,4.0,0.0,154.0,53.0,109.0,1.0,0.0
449,2396,17.0,0.0,0.0,11.0,20.0,87.0,4.0,262.0,0.0,11.0,4.0,10.0,11.0,12.0
450,2397,4.0,0.0,0.0,6.0,10.0,4.0,13.0,2.0,0.0,10.0,9.0,19.0,1.0,16.0
451,2426,1.0,0.0,0.0,2.0,17.0,0.0,11.0,1.0,0.0,11.0,1.0,9.0,2.0,10.0
452,2427,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,15.0,0.0,1.0,1.0,5.0
453,2428,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0
454,2431,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,0.0
455,2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
